title,mDeBERTa-v3_politik_confidence,mDeBERTa-v3_is_politics
"Nehammers Video-Eklat: „Menschen verdienen Kanzler, der sie respektiert“ | krone.tv NEWS",0.9908034801483154,1
"„Falter“-Affäre: Verdacht auf Untreue, Bestechung | krone.tv NEWS",0.0169962998479604,0
Behörden: Bergkarabach wird am 1. Jänner aufgelöst | krone.tv NEWS,0.874907910823822,1
Mölzer bei Taliban? „War sogar Kickl peinlich!“ | CLUB 3 krone.tv,0.0252989698201417,0
Schon wieder Hochwasser in Griechenland #news #griechenland | krone.tv News,0.5595307350158691,1
Lawrow nennt Ukraine Bedingungen für Abkommen | krone.tv NEWS,0.968678891658783,1
Aufregung um Nehammer-Video zu Armutsbetroffenen | krone.tv NEWS,0.0315888784825801,0
Schon wieder Hochwasser in Griechenland | krone.tv NEWS,0.6053908467292786,1
Auch FPÖ-Abgeordneter sollte mit zu Taliban reisen | krone.tv NEWS,0.9865328669548036,1
Strengerer Führerschein? „Schikane der EU!“ I KATIA WAGNER krone.tv,0.9657949209213256,1
Krone News 27.09.2023: Kindergartengeld verschleudert ++ Reizgasdrama in Baden | krone.tv NEWS,0.1598229706287384,0
Nehammer fordert Aus für CO2-Speicher-Verbot in Österreich | krone.tv NEWS,0.9049029350280762,1
"""Feiere schon gerne"": Sasha über das Showbusiness, neue Musik & wilde Partynächte | krone.tv ADABEI",0.0003562743368092,0
ORF löst die Zusammenarbeit mit SORA auf | krone.tv NEWS,0.3837567865848541,0
Udo Landbauer im Talk: „Vormarsch der Rechthabenden“ | krone.tv NACHGEFRAGT,0.9925466179847716,1
Kickl geht voll auf „Polit-Pensionist“ Mölzer los | krone.tv NEWS,0.9864938855171204,1
Mord am Kino-Parkplatz: Das sagt Bruder des Opfers I krone.tv NEWS,0.0658296793699264,0
Blauer Rundumschlag: Teichtmeister-Vergleich bei Kickls Wut-Rede | krone.tv NEWS,0.0731978416442871,0
SPÖ-Strategiepapier ging an 800 falsche Empfänger | krone.tv NEWS,0.8373873829841614,1
Schock-Enthüllung: Nichte wirft Maximilian Schell Missbrauch vor | krone.tv NEWS,0.0134411985054612,0
Richter: Trump betrieb Finanzbetrug in großem Stil | krone.tv NEWS,0.8619599938392639,1
Zwei Jahre teilbedingt - Fünf Monate Haft für Braunauer Freibad-Nazi | krone.tv NEWS,0.298529714345932,0
Bezirks-Chef krallt sich Garten zum Billigstpreis! | krone.tv NEWS,0.9003108739852905,1
Moskau zwingt neu Eingebürgerte zu Kriegsdienst | krone.tv NEWS,0.0973903983831405,0
Keim-Alarm in NÖ ++ Europa auf Atomkurs,0.333720326423645,0
"Scharner über Nagelsmann: „Bin gespannt, ob er aus den Fehlern gelernt hat“ | krone.tv SPORT",0.0010362667962908,0
"Peter Schildhammer: „Hat Tirol einen Lauf, kann sich was entwickeln“ | krone.tv SPORT",0.0007250710623338,0
Maierhofer nach Arnautovic-Ausfall: „Dann wieder herankämpfen ist schwer“ | krone.tv SPORT,0.0139893442392349,0
"Neue ÖVP-Kampagne: ""Wahlkampf wird schmutziger denn je!"" | krone.tv NEWS",0.988841950893402,1
Geschmacklos? SPÖ wirbt mit verstorbenen Mateschitz,0.758600115776062,1
Nowak über Kurz: „Rückkehr als Kanzler ist ausgeschlossen“ | krone.tv DAS DUELL,0.9763556718826294,1
Pyro-Wahnsinn: „Bis jemand getötet wird!“ | krone.tv NEWS,0.0053328857757151,0
Promi-Damen feiern für guten Zweck beim Sisi-Kränzchen: Ein Abend ganz ohne Männer |krone.tv ADABEI,0.0041179177351295,0
"Besuch in Ukraine: Sobotka verspricht ""bedingungslose"" Solidarität | krone.tv NEWS",0.9663628935813904,1
Tag der Sprachen: Stirbt Österreichisch aus? | krone.tv NEWS,0.0033504231832921,0
Wanderin hatte nach 26 Stunden die rettende Idee | krone.tv NEWS,0.2714447677135467,0
Ungarn stellt sich bei Schwedens Nato-Beitritt quer | krone.tv NEWS,0.7281083464622498,1
EU verbietet ab dem 15. Oktober Mikroplastik in Kosmetika & Co. | krone.tv NEWS,0.7065954804420471,1
"In 48 Stunden bereit: Bundesheer stellt ""Elitemiliz"" auf | krone.tv NEWS",0.7931960225105286,1
Privatsender-Heuriger: Klare Botschaft an die Politik | krone.tv NEWS,0.9987454414367676,1
Shitstorm für Moderator nach Witz über Schumacher | krone.tv NEWS,0.190516859292984,0
Abgeordnete reisen nach Kiew - nur die FPÖ nicht | krone.tv NEWS,0.9420286417007446,1
Randalierende Gürtelbanden am Broda-Platz in Wien | krone.tv NEWS,0.1638631373643875,0
Säbel-Opfer: „Und das soll keine Straftat sein?“ | krone.tv NEWS,0.0599626824259758,0
ITALIEN WILL ZURÜCK - Europa voll auf Atomkurs | krone.tv NEWS,0.9682313799858092,1
Rainer Nowak: „Die Taktik der Klimakleber ist dumm!“ | krone.tv DAS DUELL,0.4175089597702026,0
„Das Duell“: Lena Schilling vs. Rainer Nowak | krone.tv DAS DUELL,0.2762998044490814,0
"Krone News, 25.09.2023: Mölzer bei Taliban ++ Vergewaltigung: 14 Jahre Haft | krone.tv NEWS",0.0101893385872244,0
"Mölzer redet mit Taliban, FPÖ weiß davon nichts | krone.tv NEWS",0.3991234302520752,0
14 Jahre Haft - Mann wollte wieder vergewaltigen | krone.tv NEWS,0.0286713615059852,0
Aufatmen in Hollywood - „Vorläufiger Einigung“ nach fünf Monaten Streik | krone.tv NEWS,0.0913821086287498,0
Greenwashing-Urteil: AUA-Werbung war irreführend | krone.tv NEWS,0.04240383207798,0
Pfand für Plastikflaschen und Dosen | krone.tv NEWS,0.4428774118423462,0
Fotos zeigen seltene Polarlichter über Österreich | krone.tv NEWS,0.0886229053139686,0
KI-Kunstporträt: So schaut die Mona Lisa im Jahr 2023 aus | krone.tv NEWS,0.0131402537226676,0
Oktoberfest gut besucht: Halbzeit für die Münchner Wiesn | krone.tv NEWS,0.0050114020705223,0
"Starnacht aus der Wachau: VIP-Talk über Nervenkitzel, Weingenuss & Backstage-Flair |krone.tv ADABEI",0.0027415556833148,0
"Unternehmer: ""Haben keine funktionierende Sozialpartnerschaft!"" | krone.tv NACHGEFRAGT",0.5141563415527344,1
Corona Zahlen steigen: „Österreich gut vorbereitet“ | krone.tv NEWS,0.3860688209533691,0
Nach Raketenangriff auf Krim passierte „Wunder“ | krone.tv NEWS,0.0115638254210352,0
Herbstlohnrunde: „Plus mindestens zweistellig“ | krone.tv NEWS,0.106830283999443,0
Gasexplosion in Tirol: Mann wollte Strom sparen - Küche flog in die Luft | krone.tv NEWS,0.7825378179550171,1
Es ist kein BMW - In diesem Auto sitzen die meisten Verkehrssünder | krone.tv NEWS,0.002161550335586,0
Babler will durchgreifen: Schrebergarten-Affäre | krone.tv NEWS,0.7318258881568909,1
"Kaiser Wiesn: ""A guads Bier is des Wichtigste""",0.0535578094422817,0
Schwere Eskalation im Kosovo: Regierung beschuldigt Serbien | krone.tv NEWS,0.9783433079719543,1
Gesundheitsminister droht Ärzten: „Impfungen müssen funktionieren“ | krone.tv NEWS,0.6408606767654419,1
Polizei rettet 46 Migranten: „Klopfzeichen gehört“ | krone.tv NEWS,0.031055549159646,0
Cobra stürmt Grundstück: Einsatz „übertrieben“? | krone.tv NEWS,0.0502839721739292,0
"Emotionen, Herzenswünsche & stolze VIPs: Goldenes Ehrenzeichen für Leona König |krone.tv ADABEI",0.003330914536491,0
"Schallenberg: ""Dialog mit Moskau beibehalten """,0.7429815530776978,1
Grazer Amokfahrer tot: Abschiedsbrief wurde gefunden | krone.tv NEWS,0.0383399724960327,0
Rumänien blockiert Österreich bei NATO | krone.tv NEWS,0.7471088767051697,1
Krone News auf Türkisch?  Die Doppelgesichter der Künstlichen Intelligenz | krone.tv NEWS,0.0024774451740086,0
„Swiftposium“: Australien veranstaltet Symposium über Taylor Swift | krone.tv NEWS,0.0177463125437498,0
Klaustrophobie pur in finaler „Das Boot“-Staffel | krone.tv STREAM ON,0.0426025427877903,0
Schulsystem bröckelt ++ Arzt beleidigt Patientin,0.2561801671981811,0
"O‘zapft is auf der Kaiser Wiesn: Polster, Knauß & Co. sorgen für Lacher |krone.tv ADABEI",0.0023734944406896,0
Ex-Kanzler auf Society-Party & dunkle Seiten des Ruhms |krone.tv ADABEI PRIMETIME,0.94476580619812,1
Iran Kopftuch: künftig harte Strafen bei Verstoß | krone.tv NEWS,0.0677622780203819,0
Keine Waffen für die Ukraine? | Polens Präsident sieht Missinterpretation,0.572961688041687,1
Messner nicht mehr der erste Mensch auf allen 8000ern | krone.tv NEWS,0.4848679304122925,0
"""Problembubi"" aus Linz: Mehr als 200 Straftaten | krone.tv NEWS",0.0027522565796971,0
Maßnahmenpaket für Künstliche Intelligenz | krone.tv NEWS,0.2849738299846649,0
Google führte Vater über eingestürzte Brücke: Tot | krone.tv NEWS,0.5375269651412964,1
Gas aus Russland? Versorger sollen Quellen nennen | krone.tv NEWS,0.3214600384235382,0
Biden: Erste US-Kampfpanzer kommen nächste Woche | krone.tv NEWS,0.9897016882896424,1
Vorhang auf für starke und clevere Filmheldinnen | krone.tv STREAM ON,0.0460768081247806,0
9/11 – Angeklagter prozessunfähig | krone.tv NEWS,0.1615515947341919,0
Schulsystem bröckelt: „Die Lehrkräfte werden verheizt!“ | krone.tv NACHGEFRAGT,0.1948174089193344,0
Kündigungswelle bei Steyr ++ Polizist als Drogendealer,0.016577249392867,0
„Hinter jedem Schatten kann sich was verbergen!“ | krone.tv STREAM ON,0.4066263437271118,0
Solaranlagen: Europa stark von China abhängig | krone.tv NEWS,0.5912512540817261,1
Das mag König Charles in Frankreich nicht essen | krone.tv NEWS,0.21157968044281,0
„Viele Immobilien sind nicht an den Mann zu bringen“ | krone.tv NACHGEFRAGT,0.0662060305476188,0
Wien Energie: Innenwelt einer Müllverbrennungsanlage | krone.tv NEWS,0.0366572178900241,0
"""Aufsteirern""-TV-Show: Promi-Glanz & Steirer-Charme am Grazer Schloßberg |krone.tv ADABEI",0.0737462863326072,0
Kunden müssen vorfinanzieren - Reparaturbonus startet nach Betrugsfällen neu | krone.tv NEWS,0.0323137789964675,0
Der Herr Inspektor als Drogendealer im Darknet | krone.tv NEWS,0.0018137437291443,0
Nach Schockbild: Hacker fordert rasche Aufklärung | krone.tv NEWS,0.0175853166729211,0
Kritik aus Autobranche - Premier Sunak weicht britische Klimaziele auf | krone.tv NEWS,0.896194577217102,1
"Krone News, 20.09.2023: Terror-Anschlag in Wien geplant ++ Schmerzensgeld-Masche | krone.tv NEWS",0.2458084523677826,0
IS-Fan (16): Zustechen und sich erschießen lassen | krone.tv NEWS,0.0540487468242645,0
"FPÖ: ""Mütter sind beste Betreuungseinrichtung"" | krone.tv NEWS",0.9760608077049256,1
Mann wirft sich absichtlich auf Motorhaube | krone.tv NEWS,0.3886180222034454,0
"Millionär sicher: ""Bargeld wird eingeschränkt werden"" | krone.tv NACHGEFRAGT",0.5350984334945679,1
Zweimal ist keinmal? Dritter Kurz-Film angekündigt | krone.tv NEWS,0.3464307188987732,0
FPÖ stimmt Misstrauensantrag der SPÖ zu | krone.tv NEWS,0.7999898195266724,1
Karner kontert: „Landbauer hat keine Ahnung von Polizeiarbeit“ | krone.tv NEWS,0.0066089779138565,0
Prominente Wettskandale und Präventionsarbeit | krone.tv SPORT,0.0015367271844297,0
„Nicht mehr zu retten“ - Großbrand in Klavierfabrik Bösendorfer in NÖ | krone.tv NEWS,0.0171273183077573,0
Selenskyj auf US-Tour: Die wichtigsten Tage seiner Amtszeit kommen erst | krone.tv NEWS,0.9985618591308594,1
Abhängigkeit von Stars und politische Interessen bei exotischen Klubs | krone.tv SPORT,0.7242856025695801,1
Launiger Talk auf krone.tv: kommt jetzt Blau-Rot? I krone.tv CLUB 3,0.0154746863991022,0
"Krone News, 19.09.2023:Familienvater tot:Schläger vor Gericht ++ AfD-Chefin in Wien | krone.tv NEWS",0.6769136190414429,1
"Linz begeistert gegen Hard, Vorbereitung auf Fivers - Krems | krone.tv SPORT",0.0008199320291168,0
Krise bei den Wiener Klubs in der Bundesliga - woran liegt's? | krone.tv SPORT,0.0014636011328548,0
"AfD-Chefin in Wien: ""Frauen und Mädchen sind Freiwild""",0.8092759847640991,1
Schienennetz in Österreich zurückgegangen - Greenpeace für Reaktivierung | krone.tv NEWS,0.5939037203788757,1
"Gebucht, kaum besucht: Phantomzuseher bei „Kurz-Film"" | krone.tv NEWS",0.2119056731462478,0
Deutsche Ministerin will Wahlrecht für Flüchtlinge | krone.tv NEWS,0.9847670197486876,1
„Greenpeace und Klimakleber nicht das Gleiche“ | krone.tv STREAM ON,0.0719490200281143,0
SPÖ spricht gesamter Regierung das Misstrauen aus | krone.tv NEWS,0.909062922000885,1
"Innenpolitik-Analyse: ""Bei SPÖ ist Babler-Boost ausgeblieben"" | krone.tv NACHGEFRAGT",0.9972637891769408,1
"Prinz William macht, was New Yorker nie tun würden | krone.tv NEWS",0.0758410617709159,0
"AfD-Chefin Alice Weidel in Wien: ""Großstädte sind No-Go-Areas"" | krone.tv NEWS",0.683709979057312,1
Keine Mango in Mango-Limo: Klage gegen Starbucks | krone.tv NEWS,0.2074755281209945,0
Chaos auf Lampedusa: Meloni will härter gegen Migranten vorgehen | krone.tv NEWS,0.9806548953056335,1
Scheint fix: Andreas Schieder führt SPÖ in EU-Wahl | krone.tv NEWS,0.990044355392456,1
Tödlicher Crash mit Flixbus: Opfer (19) war aus OÖ | krone.tv NEWS,0.0180034656077623,0
Medikamentenmangel in der EU ++ Wanderer Michael ist tot | krone.tv NEWS,0.2385501861572265,0
E-Mobilität zog über 100.000 Besucher in die City | krone.tv NEWS,0.0995577275753021,0
Wanderer Michael tot aufgefunden | krone.tv NEWS,0.1265691071748733,0
Diversion in Prozess gegen Straches Ex-Fahrer | krone.tv NEWS,0.0115973623469471,0
Korruptionsskandal: Verkaufte Polens Regierung Hunderttausende Visa? | krone.tv NEWS,0.972257137298584,1
„32-Stunden-Woche ist Arbeitsplatzvernichtung“ | krone.tv NACHGEFRAGT,0.023893604055047,0
E-Autos: EU fürchtet China-Abhängigkeit bei Batterien | krone.tv NEWS,0.9231777787208556,1
"SMS, telefonieren & co. als Unfallursache Nummer Eins | krone.tv NEWS",0.0238026678562164,0
Rubiales in Geldnot nach Kuss-Eklat | krone.tv NEWS,0.7677354216575623,1
Aufsteirern in Graz 2023 sprengte alle Festival-Rekorde | krone.tv NEWS,0.0460339039564132,0
Große Suchaktion in Oberösterreich: 29-Jähriger nach Wander-Wochenende vermisst | krone.tv NEWS,0.0345373414456844,0
"Erst Verfolgungsjagd, dann Führerscheinentzug | krone.tv NEWS",0.4259633719921112,0
Selenskyj: Russen „zogen zweiten Hitler heran“  | krone.tv NEWS,0.8879111409187317,1
Weinende Kinder: Kritik an TikTok-Trend I krone.tv NEWS,0.0039377389475703,0
Auf diesem Flughafen werden Passagiere beklaut! I krone.tv NEWS,0.0770475938916206,0
"Steirische Prominenz in neuer ""Krone""-Alm: „Feiern können wir Steirer sehr gut!"" |krone.tv ADABEI",0.0458626672625541,0
Razzia und Festnahme bei größtem Nazi-Buchhändler I krone.tv NEWS,0.4335017502307892,0
„Kein Adel“: Ex-Botschafterin darf „von“ behalten I krone.tv NEWS,0.0071612438187003,0
„Es ist ein Match ‚Alle gegen die ÖVP‘“ I KATIA WAGNER krone.tv,0.9945147633552552,1
Sebastian Kurz sorgte für Gesprächsstoff auf Martin-Ho-Feier,0.8957052826881409,1
Pflegechefin mit versteckter Kamera in Notaufnahme I krone.tv NEWS,0.0139691559597849,0
Erwischt! Pärchen hat Sex auf Flugzeug-Klo | krone.tv NEWS,0.0079997545108199,0
"1,2 Mrd. Entlastung ++ Razzien bei Hooligans",0.5,0
"Scientology-Skandal in Hollywood, Fashion-No-Gos & Charity-Gala in Wien |krone.tv ADABEI PRIMETIME",0.0019380352459847,0
weltweiter Klimastreik: Großkundgebung von „Fridays for Future“ | krone.tv NEWS,0.9405717253684998,1
Hollywood-Maskenbildner: „Bald wird es von KI entwickelte Filme geben!“ | krone.tv STREAM ON,0.3263787925243377,0
"Ab sofort: ""Handball - das Magazin"" auf krone.tv | krone.tv SPORT",0.001109501463361,0
"""Projekt Ballhausplatz""-Premiere ohne ""Kurz Prätorianer"" | krone.tv STREAM ON",0.0389385111629962,0
Zoo nach Todes-Drama wieder geöffnet | krone.tv NEWS,0.0726367086172103,0
Beben in Marokko: Mysteriöses Leuchten lässt Forscher rätseln | krone.tv NEWS,0.0775351151823997,0
"1,2 Millionen Euro für ""Menschen, die was leisten"" | krone.tv NEWS",0.0136894769966602,0
Huber: „Apathie und Verharmlosung des Kanzlers“ I krone.tv NEWS,0.7839884161949158,1
Teure Lebensmittel? „Firmen betreiben keine Gierflation!“ | krone.tv NACHGEFRAGT,0.0086903274059295,0
Zu sexy! Neue Regeln an Schulen | krone.tv NEWS,0.0845494419336319,0
Wiener Öffi-Kontrolleurin prügelte Schwarzfahrerin | krone.tv NEWS,0.1824255287647247,0
EU-Kommissarin strickt während Rede | krone.tv NEWS,0.9346342086791992,1
Sieben Hausdurchsuchungen bei Hooligan-Gruppierung | krone.tv NEWS,0.0137688182294368,0
Österreichs größte Umwelt-Baustellen aufgedeckt | krone.tv NEWS,0.055438358336687,0
Präsidenten-Sohn Hunter Biden (53) wird angeklagt | krone.tv NEWS,0.98796945810318,1
Ukraine zieht gegen Russland vor Strafgerichtshof | krone.tv NEWS,0.0121471704915165,0
Tierpflegerin getötet: Horn wurde zum Verhängnis | krone.tv NEWS,0.0093581145629286,0
Cobra-Einsatz bei AMS Baden ++ 300-PS-Drogenboot,0.8328493237495422,1
300-PS-Drogenboot rast auf Strand in Spanien | krone.tv NEWS,0.0096897156909108,0
WKStA stellt Verfahren zu Causa Wien Energie ein | krone.tv NEWS,0.3906501829624176,0
E-Mobilität: „Reichweiten-Thema wird bald vom Tisch sein“ | krone.tv,0.7536479830741882,1
Streik am Freitag - Tausende bei Klima-Demo in Wien erwartet | krone.tv NEWS,0.9453111290931702,1
Sogar Haft droht - China stellt „falsche Kleidung“ unter Strafe | krone.tv NEWS,0.543347954750061,1
"„Wenn’s um Macht geht, wird man mit FPÖ koalieren“ | KATIA WAGNER krone.tv",0.9984145760536194,1
Vermisstes Grazer Paar: Auch Männerleiche gefunden | krone.tv NEWS,0.1271098554134369,0
Katholische Kirche bestätigt Rekord an Austritten | krone.tv NEWS,0.0529118105769157,0
Drohnenangriffe - Explosion und riesiger Feuerball auf der Krim | krone.tv NEWS,0.0923265442252159,0
Ermittlungen gestoppt: Nashorn-Unfall bleibt mysteriös | krone.tv NEWS,0.043528139591217,0
Flutkatastrophe in Libyen: 20.000 Tote befürchtet | krone.tv NEWS,0.0243070200085639,0
Neue COFAG-Kuriosität - Corona-Millionen für Bordelle über die Hintertür | krone.tv NEWS,0.8486588597297668,1
"Krone News, 13.09.2023: Einbrüche in Kärnten ++ Nashorn bleibt im Zoo | krone.tv NEWS",0.0539489760994911,0
Vom Nachwuchsspieler zum Profi - was braucht es? | krone.tv SPORT,0.00077330583008,0
Pensionen werden in Österreich erhöht | krone.tv NEWS,0.3188495934009552,0
Plakolm energisch: „Hohe Haftstrafen für Berufsdemonstranten!“ | krone.tv NEWS,0.1627123653888702,0
Bundesheer führt Mauerblümchendasein: „Wir brauchen eine bewaffnete Neutralität“ | krone.tv NEWS,0.1934519559144973,0
9 Monate vor Heim-EM: Die Deutschen stehen mit dem Rücken zur Wand | krone.tv SPORT,0.0009830882772803,0
Scientology soll Hollywood-Vergewaltiger schützen | krone.tv ADABEI,0.0313804298639297,0
Gratis-Menstruationsprodukte bald wienweit | krone.tv NEWS,0.0503539741039276,0
Fürstin Charlene trennt ihre Zwillinge voneinander | krone.tv NEWS,0.4186968803405761,0
Kim unterstützt Putin im „heiligen Krieg“ | krone.tv NEWS,0.9510058760643004,1
Heftige Unwetter in Tirol: Zug von Mure erfasst  | krone.tv NEWS,0.0342252887785434,0
Putins Luftstreitkräfte überstellten Kneissl-Ponys | krone.tv NEWS,0.8830091953277588,1
"Unwetter in Libyen: Verheerende Schäden, viele Tote befürchtet | krone.tv NEWS",0.0715587511658668,0
"Wehrschütz: Kein Visum mehr, dafür 2 „Aufpasser“ | krone.tv NEWS",0.04751418530941,0
Busunfall in Krems: Alle Verletzten außer Lebensgefahr | krone.tv NEWS,0.0282611865550279,0
Paar aus Graz vermisst - Frauenleiche an griechischem Strand gefunden | krone.tv NEWS,0.0960254892706871,0
Tödlicher Unfall mit Nashorn - Pflegerin erdrückt - Ehemann wollte helfen,0.0446079857647419,0
Nehammer in München: Bayern lobt Österreichs Migrationspolitik | krone.tv NEWS,0.9936487078666688,1
